attempt_id,phase,round_id,execution_position,position_within_round,condition_id,scene_id,inflation_mm,planning_success,failure_reason,planning_reported_solve_time_s,planning_reported_total_time_s,measured_wall_time_s,trajectory_shape,trajectory_finite,maximum_absolute_joint_difference_rad,mean_absolute_joint_difference_rad,trajectory_length_rad,frozen_trajectory_length_rad,trajectory_length_difference_rad,exact_frozen_trajectory_match,tolerance_frozen_trajectory_match_1e_7_rad,status,error
round_13__position_06__multiscene_candidate_001__inflation_020mm,measured,13,246,6,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.02607923126220703,0.03541196823120117,0.03589373399881879,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_13__position_07__multiscene_candidate_005__inflation_000mm,measured,13,247,7,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.027484095573425293,0.035912704467773435,0.036317119003797416,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_13__position_08__multiscene_candidate_005__inflation_005mm,measured,13,248,8,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.0351025915145874,0.047261760711669924,0.04769062200648477,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_13__position_09__multiscene_candidate_005__inflation_010mm,measured,13,249,9,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.02773091220855713,0.03709737777709961,0.03753411999787204,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_13__position_10__multiscene_candidate_005__inflation_015mm,measured,13,250,10,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.026018975257873535,0.034772991180419925,0.0352182070055278,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_13__position_11__multiscene_candidate_005__inflation_020mm,measured,13,251,11,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.026513023376464842,0.035300159454345705,0.035794710005575325,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_13__position_12__multiscene_candidate_006__inflation_000mm,measured,13,252,12,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.02590124797821045,0.034463455200195316,0.034867263995693065,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_13__position_13__multiscene_candidate_006__inflation_005mm,measured,13,253,13,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.027867295265197753,0.03718515014648437,0.03764157200203044,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_13__position_14__multiscene_candidate_006__inflation_010mm,measured,13,254,14,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.02783129596710205,0.036631553649902344,0.03705403200001456,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_13__position_15__multiscene_candidate_006__inflation_015mm,measured,13,255,15,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.025889472961425783,0.0366192626953125,0.03704660899529699,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_13__position_16__multiscene_candidate_006__inflation_020mm,measured,13,256,16,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.02786790370941162,0.03687587356567383,0.0373724909950397,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_13__position_17__formal_baseline_v1__inflation_000mm,measured,13,257,17,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.025494144439697268,0.033964031219482424,0.03437122900504619,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_13__position_18__formal_baseline_v1__inflation_005mm,measured,13,258,18,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.025919615745544432,0.0352375373840332,0.035655469000630546,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_13__position_19__formal_baseline_v1__inflation_010mm,measured,13,259,19,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.02667340850830078,0.035405857086181644,0.03581448199838633,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_13__position_20__formal_baseline_v1__inflation_015mm,measured,13,260,20,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.036923744201660155,0.04902297592163086,0.04944438399979845,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_14__position_01__multiscene_candidate_005__inflation_005mm,measured,14,261,1,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.034202272415161133,0.04618668746948242,0.0466023779954412,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_14__position_02__multiscene_candidate_005__inflation_010mm,measured,14,262,2,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.027888768196105956,0.03686620712280273,0.037288740000803955,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_14__position_03__multiscene_candidate_005__inflation_015mm,measured,14,263,3,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.02669363307952881,0.035949886322021486,0.036369622001075186,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_14__position_04__multiscene_candidate_005__inflation_020mm,measured,14,264,4,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.025976511955261232,0.03503513717651367,0.035455988996545784,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_14__position_05__multiscene_candidate_006__inflation_000mm,measured,14,265,5,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.027379711151123046,0.03594483184814453,0.036368959001265466,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_14__position_06__multiscene_candidate_006__inflation_005mm,measured,14,266,6,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.02706009578704834,0.03581167984008789,0.03625847800140036,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_14__position_07__multiscene_candidate_006__inflation_010mm,measured,14,267,7,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.025545056343078614,0.03396115112304687,0.03439012500166427,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_14__position_08__multiscene_candidate_006__inflation_015mm,measured,14,268,8,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.026682497024536133,0.03639910507202149,0.03680757899564924,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_14__position_09__multiscene_candidate_006__inflation_020mm,measured,14,269,9,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.02559148693084717,0.034429153442382815,0.03483870499621844,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_14__position_10__formal_baseline_v1__inflation_000mm,measured,14,270,10,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.02689129638671875,0.03532287979125977,0.03573347599740373,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_14__position_11__formal_baseline_v1__inflation_005mm,measured,14,271,11,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.026062944412231445,0.035143680572509765,0.035579078998125624,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_14__position_12__formal_baseline_v1__inflation_010mm,measured,14,272,12,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.025816063880920413,0.034431041717529295,0.03484722199937096,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_14__position_13__formal_baseline_v1__inflation_015mm,measured,14,273,13,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.03482348823547363,0.04672409439086914,0.0471394539999892,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_14__position_14__formal_baseline_v1__inflation_020mm,measured,14,274,14,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.0254356164932251,0.03412582397460937,0.034723705997748766,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_14__position_15__multiscene_candidate_001__inflation_000mm,measured,14,275,15,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.025895423889160156,0.034772735595703125,0.035281426993606146,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_14__position_16__multiscene_candidate_001__inflation_005mm,measured,14,276,16,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.02552726364135742,0.03422249603271484,0.034633977003977634,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_14__position_17__multiscene_candidate_001__inflation_010mm,measured,14,277,17,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.025884544372558594,0.034288734436035154,0.03470337299950188,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_14__position_18__multiscene_candidate_001__inflation_015mm,measured,14,278,18,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.02654374408721924,0.03560819244384766,0.03603090200340375,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_14__position_19__multiscene_candidate_001__inflation_020mm,measured,14,279,19,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.02589491176605225,0.034977790832519534,0.03541735099861398,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_14__position_20__multiscene_candidate_005__inflation_000mm,measured,14,280,20,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.027789247512817382,0.036437408447265625,0.036848276999080554,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_15__position_01__multiscene_candidate_006__inflation_015mm,measured,15,281,1,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.02601190376281738,0.03447619247436524,0.03488736799772596,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_15__position_02__multiscene_candidate_006__inflation_020mm,measured,15,282,2,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.025763007164001463,0.03417497634887695,0.034574311997857876,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_15__position_03__formal_baseline_v1__inflation_000mm,measured,15,283,3,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.026297279357910156,0.034931713104248044,0.035337076005816925,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_15__position_04__formal_baseline_v1__inflation_005mm,measured,15,284,4,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.025433600425720217,0.03383295822143555,0.03424066300067352,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_15__position_05__formal_baseline_v1__inflation_010mm,measured,15,285,5,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.02557849597930908,0.03437670516967774,0.03478854500281159,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_15__position_06__formal_baseline_v1__inflation_015mm,measured,15,286,6,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.03436995315551758,0.046123104095458986,0.046601950998592656,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_15__position_07__formal_baseline_v1__inflation_020mm,measured,15,287,7,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.02640924835205078,0.03561167907714844,0.036030583003594074,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_15__position_08__multiscene_candidate_001__inflation_000mm,measured,15,288,8,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.025205087661743168,0.034391616821289064,0.03480993200355442,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_15__position_09__multiscene_candidate_001__inflation_005mm,measured,15,289,9,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.026042880058288573,0.03445452880859375,0.03487147499981802,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_15__position_10__multiscene_candidate_001__inflation_010mm,measured,15,290,10,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.025521056175231933,0.034121601104736325,0.034529696000390686,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_15__position_11__multiscene_candidate_001__inflation_015mm,measured,15,291,11,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.025942816734313964,0.034496353149414065,0.03491666899935808,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_15__position_12__multiscene_candidate_001__inflation_020mm,measured,15,292,12,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.02727113628387451,0.03613174438476562,0.036554646998411044,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_15__position_13__multiscene_candidate_005__inflation_000mm,measured,15,293,13,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.02595724868774414,0.03486288070678711,0.035391783007071353,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_15__position_14__multiscene_candidate_005__inflation_005mm,measured,15,294,14,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.035206111907958984,0.04702716827392578,0.047443149000173435,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_15__position_15__multiscene_candidate_005__inflation_010mm,measured,15,295,15,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.02588742446899414,0.03584102249145508,0.03624645300442353,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_15__position_16__multiscene_candidate_005__inflation_015mm,measured,15,296,16,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.027690783500671383,0.036120288848876955,0.0366979319951497,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_15__position_17__multiscene_candidate_005__inflation_020mm,measured,15,297,17,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.027570207595825194,0.03601795196533203,0.03642367300199112,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_15__position_18__multiscene_candidate_006__inflation_000mm,measured,15,298,18,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.026651360511779784,0.03559907150268555,0.03600556699529989,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_15__position_19__multiscene_candidate_006__inflation_005mm,measured,15,299,19,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.027869215011596678,0.037195648193359375,0.03761711200058926,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_15__position_20__multiscene_candidate_006__inflation_010mm,measured,15,300,20,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.027642815589904786,0.03609945678710937,0.036506791999272536,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
